,OR,p,FDR
neutrophil degranulation,3.583256640956199,1.1869085112106083e-27,True
viral process,2.536331111779512,3.6130850925606906e-13,True
inflammatory response,2.4397800840768005,1.7440799845020053e-10,True
positive regulation of NF-kappaB transcription factor activity,3.4993269884755693,3.2855558937895383e-10,True
positive regulation of interleukin-6 production,4.740198785201546,1.112779012316964e-09,True
toll-like receptor signaling pathway,7.179308072487644,6.13081647007019e-09,True
cytokine-mediated signaling pathway,2.4920349013430854,1.267816879776876e-08,True
positive regulation of I-kappaB kinase/NF-kappaB signaling,2.7906998452048506,1.0981195417008121e-07,True
regulation of small GTPase mediated signal transduction,3.1319448074008256,1.2407401643961585e-07,True
actin cytoskeleton organization,2.870162571181385,1.6597968019550628e-07,True
regulation of cell shape,2.96940133037694,2.434838794120042e-07,True
protein autophosphorylation,2.8044394528292362,2.7173977967817954e-07,True
MyD88-dependent toll-like receptor signaling pathway,7.330108312036023,5.101040067010222e-07,True
lipopolysaccharide-mediated signaling pathway,6.596330777656079,1.2507291164198697e-06,True
phagocytosis,4.373555135880848,1.963996898992027e-06,True
positive regulation of tumor necrosis factor production,4.858757625625426,2.240594544375641e-06,True
platelet activation,3.234535484245343,2.9426943323078744e-06,True
intracellular signal transduction,1.9730021283419341,3.7997979220331413e-06,True
positive regulation of apoptotic process,1.995591948061481,4.596326954580653e-06,True
innate immune response,1.771342841976959,4.6547050576025925e-06,True
superoxide metabolic process,9.408196721311475,5.094295597406525e-06,True
immunoglobulin mediated immune response,15.041048034934498,6.115046341934399e-06,True
interleukin-15-mediated signaling pathway,15.041048034934498,6.115046341934399e-06,True
respiratory burst,15.041048034934498,6.115046341934399e-06,True
regulation of tumor necrosis factor-mediated signaling pathway,6.645642939889304,6.82548953235295e-06,True
protein phosphorylation,1.836519121448186,7.734840692877173e-06,True
I-kappaB kinase/NF-kappaB signaling,3.8138969703342798,9.44934460625811e-06,True
positive regulation of NIK/NF-kappaB signaling,3.8138969703342798,9.44934460625811e-06,True
interleukin-1-mediated signaling pathway,3.148861967694567,1.0006950300477041e-05,True
signal transduction,1.525186191043365,1.0643496470951996e-05,True
regulation of cytokine secretion,16.44312602291326,1.792336756448997e-05,True
interleukin-2-mediated signaling pathway,16.44312602291326,1.792336756448997e-05,True
positive regulation of phagocytosis,4.416523972602739,2.0990433682087882e-05,True
vascular endothelial growth factor receptor signaling pathway,3.6899012074643247,2.2903892881147817e-05,True
apoptotic signaling pathway,3.6899012074643247,2.2903892881147817e-05,True
positive regulation of cytokine production involved in inflammatory response,7.235813366960908,2.4045161532272e-05,True
positive regulation of superoxide anion generation,8.462752594210814,2.6772333146476752e-05,True
positive regulation of interleukin-8 production,3.9679132040627887,3.183751660120272e-05,True
positive regulation of interleukin-10 production,4.896026272577997,3.2342556647928824e-05,True
positive regulation of transcription by RNA polymerase II,1.4671446471677443,3.393960728508024e-05,True
endocytosis,2.2872661795562435,3.421894175337143e-05,True
"regulation of transcription, DNA-templated",1.5676912671238878,3.644374033505413e-05,True
integrin-mediated signaling pathway,2.934143003763257,3.7923445644583196e-05,True
cellular response to interleukin-7,13.153737043098745,3.9417287055408475e-05,True
regulation of apoptotic process,2.2076084514139027,4.0905872667065565e-05,True
microglial cell activation,5.749924062936638,4.380921142679495e-05,True
cellular response to lipopolysaccharide,2.329535223715402,5.197668232306293e-05,True
positive regulation of JNK cascade,3.144139194139194,5.361607857286822e-05,True
positive regulation of interferon-beta production,5.446979943023222,6.31638029925497e-05,True
receptor internalization,4.219730857067361,0.0001055480458729822,True
regulation of inflammatory response,2.946943681318681,0.00011185510482416343,True
response to virus,2.6794811689326457,0.00011965247893030889,True
interferon-gamma-mediated signaling pathway,3.141785583607757,0.00012471397312544284,True
intrinsic apoptotic signaling pathway in response to DNA damage,4.078835978835979,0.00013802827684258597,True
protein import into nucleus,2.9852919641222773,0.00014263807032661907,True
JAK-STAT cascade involved in growth hormone signaling pathway,9.39443535188216,0.0001434834393640658,True
defense response,3.0292261251372117,0.00018150491551350865,True
IRE1-mediated unfolded protein response,3.4452388907450717,0.00019725349055182138,True
positive regulation of protein localization to cell surface,6.834458118300913,0.0002111862540050479,True
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",2.975908486914322,0.00021756397800417265,True
positive regulation of cell migration,1.9501286309256118,0.00021760118420358207,True
cellular response to hydrogen peroxide,3.0800350225747923,0.000230356340190635,True
