,OR,p,FDR
defense response to virus,19.41342632955536,1.7518313132914774e-16,True
interferon-gamma-mediated signaling pathway,29.82912807409773,1.3096399785408031e-11,True
response to virus,22.05677419354839,2.511034094170874e-11,True
innate immune response,7.551731287580345,6.439784230647263e-11,True
type I interferon signaling pathway,28.42241379310345,1.9675813031037905e-10,True
defense response,25.35203619909502,4.915084249051046e-10,True
cellular response to lipopolysaccharide,13.104807692307693,4.1725490455621526e-09,True
T cell costimulation,27.35472408026756,2.4987100471623246e-08,True
negative regulation of viral genome replication,30.540408163265305,1.3823708882232094e-07,True
positive regulation of interferon-beta production,35.31320754716981,8.189829634830777e-07,True
positive regulation of phosphatidylinositol 3-kinase signaling,15.505698005698006,8.690096910312749e-07,True
cytokine-mediated signaling pathway,7.4137591240875915,9.649747520603828e-07,True
adaptive immune response,6.599605522682446,1.0549905997458599e-06,True
regulation of release of sequestered calcium ion into cytosol,70.02242990654206,1.0888116044659037e-06,True
Fc-gamma receptor signaling pathway involved in phagocytosis,11.66113373003445,1.1256024986980445e-06,True
inflammatory response,5.968965797384028,2.8394376229876986e-06,True
negative regulation of T cell proliferation,25.21024258760108,3.608488765150788e-06,True
positive regulation of NF-kappaB transcription factor activity,9.498722534491568,4.75742672648499e-06,True
positive regulation of interferon-alpha production,43.75,5.128295382409018e-06,True
neutrophil degranulation,5.145586897179254,5.452393507779412e-06,True
immune response,5.392468373050897,7.589510984614415e-06,True
protein-containing complex assembly,10.272146910466583,1.122666049802387e-05,True
intracellular signal transduction,5.584779005524862,1.2683554085567244e-05,True
positive regulation of type I interferon production,18.76154154957848,1.347417746961518e-05,True
cellular defense response,18.369693396226417,1.4808311530377107e-05,True
integrin-mediated signaling pathway,11.711145996860283,2.32589000436948e-05,True
positive regulation of defense response to virus by host,27.986542056074768,2.4133595679781296e-05,True
negative regulation of interleukin-6 production,16.02572898799314,2.7275346838834707e-05,True
positive regulation of T cell proliferation,15.73871293800539,2.9572110852516373e-05,True
platelet activation,11.098214285714286,3.094857493976374e-05,True
regulation of cell shape,8.692508012820513,3.115748661494787e-05,True
positive regulation of phosphatidylinositol 3-kinase activity,25.910695742471443,3.1683206686651506e-05,True
negative regulation of type I interferon production,24.983978638184247,3.604559172260427e-05,True
immunological synapse formation,57.81481481481482,4.2048004859940346e-05,True
peptidyl-tyrosine autophosphorylation,21.856308411214954,5.7984508643331094e-05,True
negative regulation of interferon-gamma production,21.1928632115548,6.47190834802732e-05,True
regulation of cell proliferation,7.671425200566305,6.623462614501568e-05,True
positive regulation of protein kinase B signaling,7.441105769230769,7.949397770942376e-05,True
T cell receptor signaling pathway,7.441105769230769,7.949397770942376e-05,True
viral process,4.5122197309417045,8.071566087189412e-05,True
tumor necrosis factor-mediated signaling pathway,9.17487684729064,8.447143023290543e-05,True
peptidyl-tyrosine phosphorylation,9.018401937046004,9.243576863020277e-05,True
positive regulation of transcription by RNA polymerase II,3.083136637817991,9.707255035707736e-05,True
positive regulation of JNK cascade,11.739622641509435,0.00010935414605516428,True
cellular response to interleukin-1,11.43347218818917,0.00012296417961096196,True
negative regulation of interleukin-12 production,37.15674603174603,0.00012720538418499642,True
regulation of inflammatory response,11.142823023644615,0.00013783640548650222,True
toll-like receptor 4 signaling pathway,34.67777777777778,0.00015199276480609356,True
actin filament-based movement,34.67777777777778,0.00015199276480609356,True
positive regulation of interleukin-6 production,10.73343304187759,0.00016268133475812524,True
regulation of small GTPase mediated signal transduction,7.875555555555556,0.00018709797226455289,True
regulation of innate immune response,28.89351851851852,0.000244565806320042,True
cellular response to interferon-gamma,9.66721957287995,0.0002580634823566543,True
negative regulation of tumor necrosis factor production,14.260537860003815,0.00026690926596335357,True
cell projection assembly,26.00138888888889,0.00032287857985858527,True
phagocytosis,12.473297730307076,0.00043064720991285515,True
positive regulation of MAP kinase activity,12.25381210034432,0.0004587928308953039,True
positive regulation of cell migration,5.34648398811489,0.0005487564697836806,True
vascular endothelial growth factor receptor signaling pathway,11.639252336448598,0.000551086138797949,True
transmembrane receptor protein tyrosine kinase signaling pathway,7.444435561240806,0.0008046068767169895,True
positive regulation of tyrosine phosphorylation of STAT protein,10.419305342446645,0.0008165586163466535,True
signal transduction,2.728756157635468,0.001032351213608312,True
cellular response to tumor necrosis factor,6.968778077268643,0.0010678187721599227,True
positive regulation of interleukin-12 production,16.24045138888889,0.001133521053252276,False
negative regulation of ERK1 and ERK2 cascade,9.43015913109371,0.001161567196205314,False
cellular response to mechanical stimulus,9.30392523364486,0.001218024173914472,False
positive regulation of interleukin-10 production,14.846031746031747,0.0014424211074153786,False
apoptotic process,3.3435588456804863,0.0014990547816867636,False
negative regulation of natural killer cell mediated cytotoxicity,42.96559633027523,0.00149912477950427,False
