,OR,p,FDR
neutrophil degranulation,5.697044567331665,3.366370099537926e-27,True
inflammatory response,4.900704851477724,8.198797470398038e-18,True
type I interferon signaling pathway,14.128921532442607,1.1372790790340477e-15,True
cytokine-mediated signaling pathway,5.164339419978518,4.506233109071755e-15,True
defense response to virus,5.861389344179364,1.0015168081889681e-13,True
response to virus,8.801017940143437,2.030425555759325e-13,True
interferon-gamma-mediated signaling pathway,11.053155827985826,8.552976612179581e-13,True
cellular response to lipopolysaccharide,5.999081107571674,4.711558671815279e-12,True
innate immune response,3.2500636335282374,1.3476216538038742e-11,True
positive regulation of interleukin-6 production,8.607868020304569,3.2284840693623933e-11,True
lipopolysaccharide-mediated signaling pathway,14.572983958771866,5.313510464296271e-09,True
positive regulation of NF-kappaB transcription factor activity,4.91735679779158,1.028041776287822e-08,True
defense response,7.783506622988178,1.145972611187614e-08,True
negative regulation of interleukin-12 production,26.970837947582133,2.1274580452720722e-08,True
regulation of small GTPase mediated signal transduction,5.085866367838633,2.8157999067333365e-08,True
negative regulation of viral genome replication,11.16833611574847,4.7767685819296916e-08,True
respiratory burst,35.34632393587617,5.136848354179648e-08,True
regulation of inflammatory response,6.651808549506759,6.904145529664317e-08,True
JAK-STAT cascade involved in growth hormone signaling pathway,30.29519071310116,9.987270807763882e-08,True
superoxide metabolic process,20.224806201550386,1.0115796457712534e-07,True
cellular response to mechanical stimulus,6.580795043882293,2.0831890525335534e-07,True
positive regulation of cytokine production involved in inflammatory response,16.17718715393134,3.613288241605114e-07,True
phagocytosis,7.619983277591973,3.926450340515529e-07,True
negative regulation of interleukin-6 production,7.619983277591973,3.926450340515529e-07,True
cellular response to interferon-gamma,5.662620603797074,4.2641442584587074e-07,True
positive regulation of tumor necrosis factor production,8.5867899490604,4.3366881442507986e-07,True
integrin-mediated signaling pathway,5.59325681492109,4.896123175930639e-07,True
positive regulation of nitric oxide biosynthetic process,9.213131313131314,8.410714373193022e-07,True
viral process,2.6597697534491465,8.602205235962001e-07,True
defense response to protozoan,13.478774455518641,1.0566234824940834e-06,True
interleukin-15-mediated signaling pathway,25.924314096499526,1.5668845852244149e-06,True
immunoglobulin mediated immune response,25.924314096499526,1.5668845852244149e-06,True
intracellular signal transduction,2.807436697673949,1.6397823828037553e-06,True
signal transduction,2.022821529830488,1.7043639616519784e-06,True
positive regulation of I-kappaB kinase/NF-kappaB signaling,3.7205957883923984,2.429253917279914e-06,True
positive regulation of interleukin-10 production,9.421883068449137,2.5433417596032414e-06,True
regulation of cell proliferation,3.858719646799117,2.6331351464188778e-06,True
protein autophosphorylation,3.8331218274111674,2.8747416544276838e-06,True
negative regulation of apoptotic process,2.44530684131474,4.9239363147380586e-06,True
vascular endothelial growth factor receptor signaling pathway,6.313730431221848,5.730067415037224e-06,True
receptor internalization,8.278021479352594,6.199160509807407e-06,True
cellular defense response,7.066666666666666,6.39537860893713e-06,True
regulation of mast cell degranulation,30.198347107438018,7.618534238756479e-06,True
