,OR,p,FDR
neutrophil degranulation,4.764868603042877,1.4018824880816679e-18,True
regulation of small GTPase mediated signal transduction,6.542024965325936,8.262977675895657e-11,True
cell migration,4.86716181896593,1.3223004468787116e-10,True
integrin-mediated signaling pathway,6.923816971161821,1.3899684457627755e-08,True
positive regulation of cell migration,4.117005813953488,2.4573737183691067e-08,True
actin filament organization,5.846474358974359,4.5246067641602455e-08,True
regulation of cell shape,5.0603866853866855,6.007264533648627e-08,True
protein autophosphorylation,4.660612038377291,9.283236103545012e-08,True
cytokine-mediated signaling pathway,3.5526071220787463,1.887695686659212e-07,True
respiratory burst,29.598062953995157,7.454542938049264e-07,True
superoxide metabolic process,18.62264150943396,8.137563007851445e-07,True
phagocytosis,7.807635601769225,8.633680203633158e-07,True
positive regulation of GTPase activity,3.201047341756616,1.1465741488142451e-06,True
signal transduction,2.119925488180884,1.1642797101870587e-06,True
regulation of actin cytoskeleton organization,6.6321995464852606,1.2682673797044846e-06,True
extracellular matrix disassembly,6.95361216730038,2.3195586433178197e-06,True
regulation of mast cell degranulation,34.46992481203007,4.091076718452475e-06,True
inflammatory response,2.771447282252783,5.991645404032498e-06,True
actin cytoskeleton organization,3.938665308201732,6.324473175651764e-06,True
intracellular signal transduction,2.7537062223733426,9.554304919191423e-06,True
cell-substrate adhesion,15.932203389830509,1.0187586254597234e-05,True
vascular endothelial growth factor receptor signaling pathway,6.42666385550636,1.2143743558985346e-05,True
immunological synapse formation,24.618689581095595,1.2262873073303165e-05,True
protein phosphorylation,2.5128298606242465,1.679890013024108e-05,True
aging,3.724734484964811,2.172457810743956e-05,True
endocytosis,3.53680173992674,2.259992650578429e-05,True
positive regulation of I-kappaB kinase/NF-kappaB signaling,3.53680173992674,2.259992650578429e-05,True
regulation of release of sequestered calcium ion into cytosol,19.14578111946533,2.956574247882009e-05,True
actin cytoskeleton reorganization,6.4968039772727275,3.0383132586546936e-05,True
positive regulation of phosphatidylinositol 3-kinase signaling,4.9608908202064095,3.934396233031246e-05,True
lipopolysaccharide-mediated signaling pathway,8.959608665269043,3.996429287342646e-05,True
extracellular matrix organization,2.9937674618525683,4.213608154957396e-05,True
positive regulation of membrane protein ectodomain proteolysis,17.230263157894736,4.331310913734699e-05,True
viral entry into host cell,4.89702154626109,4.3759714456313276e-05,True
