,OR,p,FDR
neutrophil degranulation,4.0597394594118725,1.996445258827953e-26,True
viral process,3.208162737178717,2.303553961213907e-16,True
innate immune response,2.5198649615007236,1.7195413560060112e-11,True
positive regulation of interleukin-6 production,6.266495731158452,2.1408007147570886e-11,True
regulation of small GTPase mediated signal transduction,4.326102298180479,3.205608167414679e-10,True
regulation of cell shape,3.960315898934825,2.0089858741652296e-09,True
positive regulation of NF-kappaB transcription factor activity,3.8282739762132243,2.3413765081703596e-09,True
protein autophosphorylation,3.6573622369756325,3.649596338418498e-09,True
positive regulation of I-kappaB kinase/NF-kappaB signaling,3.4389773679798825,8.419916776566657e-09,True
apoptotic signaling pathway,6.177226357871519,1.2025453545900374e-08,True
inflammatory response,2.472719522591645,2.5918181489760342e-08,True
integrin-mediated signaling pathway,4.554861500504654,4.0885886847513383e-08,True
positive thymic T cell selection,38.75409836065574,4.189773947984005e-08,True
signal transduction,1.8181316931038076,6.321526010026325e-08,True
actin cytoskeleton organization,3.32629627596973,1.0703045161747891e-07,True
cellular response to interleukin-7,29.06393442622951,1.1851687135775455e-07,True
cytokine-mediated signaling pathway,2.62270460647906,1.8500952386540555e-07,True
immunoglobulin mediated immune response,23.24983606557377,2.9056359749552693e-07,True
intracellular signal transduction,2.3429421046243477,3.3458338099665094e-07,True
positive regulation of peptidyl-tyrosine phosphorylation,4.431818181818182,4.332407598178994e-07,True
platelet activation,4.025352404643449,4.728304396805296e-07,True
actin filament organization,3.700926735443259,5.37404555877349e-07,True
phagocytosis,5.3072307230723075,8.608816849775802e-07,True
T cell receptor signaling pathway,3.0374762535259916,8.846185753138698e-07,True
positive regulation of transcription by RNA polymerase II,1.6926093048282183,9.90321181414269e-07,True
protein phosphorylation,2.1365834675545083,1.0354709432006177e-06,True
receptor internalization,6.531914289768696,1.4405270800131106e-06,True
superoxide metabolic process,11.894846744723694,1.7033207546585278e-06,True
IRE1-mediated unfolded protein response,5.336094745943337,1.7744264272818857e-06,True
positive regulation of tumor necrosis factor production,5.669000549148819,2.193055173933518e-06,True
interferon-gamma-mediated signaling pathway,4.512063658884468,2.5090553256617744e-06,True
MyD88-dependent toll-like receptor signaling pathway,7.623429980044606,2.92505358872068e-06,True
I-kappaB kinase/NF-kappaB signaling,4.668778877887789,3.403954026296463e-06,True
regulation of defense response to virus by virus,8.555974113783444,3.818663100122123e-06,True
positive regulation of apoptotic process,2.2163664112006902,4.349203774076246e-06,True
positive regulation of interleukin-1 beta production,5.232036497275377,4.681145417028116e-06,True
respiratory burst,16.938165438165438,5.702872728365492e-06,True
interleukin-15-mediated signaling pathway,16.938165438165438,5.702872728365492e-06,True
cellular response to lipopolysaccharide,2.8250921850838586,9.492308763681191e-06,True
protein import into nucleus,4.001052182946645,9.611383711494295e-06,True
clathrin-dependent endocytosis,8.720918785890074,1.0465351640320703e-05,True
vascular endothelial growth factor receptor signaling pathway,4.462876659319952,1.0672689247144099e-05,True
T cell differentiation,6.402235004108463,1.071144543640737e-05,True
JAK-STAT cascade involved in growth hormone signaling pathway,14.517608517608517,1.0766415263910396e-05,True
regulation of cell proliferation,2.765352881922407,1.3266281879694494e-05,True
positive regulation of tumor necrosis factor biosynthetic process,8.175399917965546,1.5414251735505886e-05,True
T cell activation,5.458778782894737,1.564841770017196e-05,True
toll-like receptor signaling pathway,5.458778782894737,1.564841770017196e-05,True
membrane organization,3.0302119546932826,1.5826458392912072e-05,True
