,OR,p,FDR
Eosinophil counts,2.903779190311458,5.973034552617232e-15,True
White blood cell count,2.6849275855666273,1.4231818339560226e-13,True
Multiple sclerosis,3.5088113839285713,2.1218896993494925e-12,True
"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)",4.9293225045604006,3.2913518673353646e-12,True
Hypothyroidism,5.479773413897281,1.3819125273551124e-11,True
Eczema,4.668999228780112,2.286455453231102e-11,True
Lymphocyte counts,4.483717993165271,7.632111544970899e-10,True
Inflammatory bowel disease,3.6117775354416577,1.4118716133736656e-09,True
"Allergic disease (asthma, hay fever or eczema)",4.341519925857275,5.087680526924823e-09,True
Medication use (thyroid preparations),4.788259919912632,5.723442958160588e-08,True
Systemic lupus erythematosus,3.0261767324315785,1.6750540378299024e-07,True
Ulcerative colitis,3.58578062804069,2.5860510138253715e-07,True
Celiac disease,5.104312242749114,4.6612822723527175e-07,True
Itch intensity from mosquito bite,5.410478114478114,5.208284546824206e-07,True
Crohn's disease,3.007895044315735,1.3781322869578725e-06,True
Asthma,2.528038159819173,2.441718109503595e-06,True
Sum eosinophil basophil counts,3.3000264573595555,2.5792831733380397e-06,True
Hay fever and/or eczema,3.61900076686007,5.034904322428356e-06,True
Autoimmune traits,4.630162241887906,2.4079701892084155e-05,True
Eosinophil percentage of white cells,2.9401413982717988,4.68610171012477e-05,True
Rheumatoid arthritis (ACPA-positive),5.083051470588235,4.8677529829310947e-05,True
Rheumatoid arthritis,2.917966139451994,5.161946252571779e-05,True
Neutrophil percentage of granulocytes,2.8938939305230287,0.00012479728179757643,True
Psoriasis vulgaris,6.142020497803807,0.00017626872416816092,True
Myeloid white cell count,2.8804888046318595,0.0001941758758379697,True
Sum basophil neutrophil counts,2.7835809806835066,0.0002816144111197567,True
Mouth ulcers,3.9832179930795846,0.0003087393547733249,True
Respiratory diseases,3.1984244214672577,0.00037500516478224707,True
Primary biliary cholangitis,4.1466642228739,0.0008282205749026725,True
Eosinophil percentage of granulocytes,2.4899647379743186,0.0009100891972360432,True
Granulocyte count,2.644867724867725,0.0009638290212527251,True
Psoriasis,2.6941747572815533,0.0011553127833602759,True
Chronic lymphocytic leukemia,3.684457478005865,0.001701185170969349,False
Type 1 diabetes,2.953519882179676,0.001736364289467396,False
Ankylosing spondylitis,3.9798979066914644,0.001989546072690805,False
Neutrophil count,2.299041860941743,0.0020259667824856667,False
Primary sclerosing cholangitis,5.250469238790407,0.002229201944221829,False
Non-albumin protein levels,3.8748555136009863,0.002300939743838992,False
Asthma onset (childhood vs adult),4.291081871345029,0.002605422645096,False
Sum neutrophil eosinophil counts,2.4537885531758916,0.0026172811546317015,False
Asthma (childhood onset),2.1301197389382804,0.0026808196197626536,False
Primary biliary cirrhosis,5.011413404114134,0.0027144564248916254,False
Autoimmune traits (pleiotropy),5.011413404114134,0.0027144564248916254,False
Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular),5.011413404114134,0.0027144564248916254,False
