,OR,p,FDR
White blood cell count,1.614576743008984,3.104999647062447e-05,True
"Allergic disease (asthma, hay fever or eczema)",2.3274835073336324,0.00023083467158720094,False
Systemic seropositive rheumatic diseases (Systemic sclerosis or systemic lupus erythematosus or rheumatoid arthritis or idiopathic inflammatory myopathies),5.005737704918033,0.0009124383381537629,False
Eczema,2.029664268585132,0.0011500284626947486,False
Lymphocyte counts,1.996331921518954,0.002456991166163898,False
Eosinophil counts,1.4268988022663702,0.00292829933658802,False
Primary biliary cholangitis,2.899969727111534,0.003965238003371194,False
"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)",1.8815523288523923,0.004080871175671009,False
Medication use (thyroid preparations),2.1255226057365095,0.005273260602619372,False
Mean corpuscular hemoglobin concentration,2.100634249471459,0.005848018872788595,False
Hypothyroidism,1.95282150418853,0.0063736321795833835,False
Family history of Alzheimer's disease,2.780970625798212,0.007485199979175914,False
Non-albumin protein levels,2.780970625798212,0.007485199979175914,False
Inflammatory bowel disease,1.6687057029476493,0.007683582026480689,False
Hay fever and/or eczema,1.9493023853918858,0.007741888845742216,False
Systemic lupus erythematosus,1.6142504977718783,0.009436004846837851,False
Sum eosinophil basophil counts,1.7726206761774477,0.01034920963127714,False
Multiple sclerosis,1.5046472105016409,0.011335692726413788,False
Atopic dermatitis,2.572483300128911,0.01621641568046631,False
Platelet count,1.475935238960449,0.02062149233333263,False
Plateletcrit,1.5798501872659176,0.021180215542447985,False
Ulcerative colitis,1.6603062777993374,0.021848657049852817,False
Eosinophil percentage of white cells,1.67191818684356,0.023011963832290757,False
Mouth ulcers,2.1584577956079722,0.023345893407104305,False
Mean corpuscular hemoglobin,1.275343085507465,0.02430257478107293,False
Itch intensity from mosquito bite,2.0357381801962533,0.026110489850950762,False
Self-reported allergy,2.997545008183306,0.026764591844460884,False
Asthma,1.4312585562301634,0.028031871159372772,False
Albumin-globulin ratio,2.423646299056135,0.02967955669006236,False
Basal cell carcinoma,2.0380413280988465,0.032070809558536174,False
Primary biliary cirrhosis,2.724594554381788,0.0374985887293394,False
Rheumatoid arthritis (ACPA-positive),2.1425055666236963,0.03936459385565316,False
Mean platelet volume,1.4473641967381534,0.04321464415949605,False
Glycated hemoglobin levels,2.0,0.04367462356350468,False
Asthma onset (childhood vs adult),2.3314223314223312,0.04718648446795585,False
Ankylosing spondylitis,2.16092157731502,0.04861425324823469,False
Respiratory diseases,1.7296764089734984,0.04900262190872734,False
Leprosy,2.4971358428805237,0.050642390126314864,False
Mammographic density (dense area),4.276268221574344,0.05586862930130779,False
Atypical femoral fracture in phosphonate treatment,4.276268221574344,0.05586862930130779,False
Asthma (adult onset),1.8333333333333333,0.05598868879291245,False
Hemoglobin A1c levels,2.1853501228501226,0.06026090252912863,False
Abdominal aortic aneurysm,3.7414285714285715,0.07175968090378627,False
Monocyte count,1.4500757077964745,0.07788045468726643,False
Age at menopause,1.643430064888248,0.08428090104341145,False
HDL cholesterol levels x short total sleep time interaction (2df test),1.7985233798195241,0.08545689829425308,False
Adverse response to drug,1.8584826534502479,0.08926062664854137,False
Loneliness (linear analysis),3.3254421768707485,0.08941272833340659,False
Celiac disease or Rheumatoid arthritis,3.3254421768707485,0.08941272833340659,False
