,OR,p,FDR
Eosinophil percentage of granulocytes,4.114525873391122,0.0001699173226919534,False
Neutrophil percentage of granulocytes,4.012639219121512,0.00039338436919517203,False
Eosinophil percentage of white cells,3.646687158469945,0.0007865985591767619,False
Sum eosinophil basophil counts,3.4991803278688525,0.0010549645779790143,False
"Medication use (adrenergics, inhalants)",6.484437751004016,0.0016470658057923698,False
Asthma (moderate or severe),8.997565217391305,0.0016532628775344927,False
Atopic asthma,3.7980783444198076,0.0019837675574857017,False
"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)",3.01436420722135,0.004631982084019617,False
Eczema,2.975742702144149,0.005008943415458593,False
Nonatopic asthma,4.626004016064257,0.006257484137227197,False
Male-pattern baldness,2.253058103975535,0.006314616713774219,False
Fasting blood glucose,5.9072,0.006472555788279617,False
Asthma,2.2758091286307054,0.0076222099404154465,False
Osteoarthritis of the hip or knee,8.138813168379116,0.008254748695832221,False
Respiratory diseases,3.498006524102936,0.009964914753184628,False
Balding type 1,2.6223235662980278,0.010564816321876237,False
Multiple sclerosis,2.143936428403664,0.01182072451841125,False
Systolic blood pressure,1.668923822275826,0.012263615213649787,False
Mean arterial pressure,2.9815158956660253,0.012291256525810458,False
B-cell acute lymphoblastic leukaemia,12.846230158730158,0.01496582616733232,False
Resistant hypertension,12.846230158730158,0.01496582616733232,False
Response to anti-retroviral therapy (ddI/d4T) in HIV-1 infection (Grade 2 peripheral neuropathy),12.846230158730158,0.01496582616733232,False
Monocyte percentage of white cells,2.6010162601626017,0.015978380819055848,False
Lung function (FVC),1.8605051010114302,0.01600261594220893,False
Fasting blood glucose (BMI interaction),6.182629482071714,0.016139146406378268,False
Fasting plasma glucose,5.944376340790684,0.017750842694955492,False
Eosinophil counts,1.7204112186844995,0.017898835995266038,False
Sjögren's syndrome,5.723771580345286,0.01944896217488371,False
"Allergic disease (asthma, hay fever or eczema)",2.65196962085168,0.02126767212438625,False
Left ventricle wall thickness,10.275396825396825,0.02140244592302927,False
Chagas cardiomyopathy in Tripanosoma cruzi seropositivity,10.275396825396825,0.02140244592302927,False
Phoneme awareness,10.275396825396825,0.02140244592302927,False
Benign prostatic hyperplasia and lower urinary tract symptoms,9.34054834054834,0.02497716147049676,False
Nose morphology,9.34054834054834,0.02497716147049676,False
Benign prostatic hyperplasia and lower urinary tract symptoms (prostate cancer excluded),9.34054834054834,0.02497716147049676,False
Psoriasis,2.7746975806451615,0.02634431977089211,False
Medication use (glucocorticoids),8.561507936507937,0.02877582716056017,False
Facial morphology (factor 20),8.561507936507937,0.02877582716056017,False
Blood sugar levels,8.561507936507937,0.02877582716056017,False
antipsychotic drug dosage in schizophrenia or schizoaffective disorder,8.561507936507937,0.02877582716056017,False
Inflammatory bowel disease,2.1668367346938777,0.03007657372788055,False
Granulocyte percentage of myeloid white cells,2.452757413283729,0.03021993525799517,False
Hay fever and/or eczema,2.6550868486352357,0.031427240799100115,False
Diastolic blood pressure (cigarette smoking interaction),4.680912712785223,0.03145718232806749,False
Facial morphology,7.902319902319903,0.032788581708164635,False
Nasopharyngeal carcinoma (SNP x SNP interaction),7.902319902319903,0.032788581708164635,False
Asthma onset (childhood vs adult),4.542887274431685,0.033760323069127386,False
Systolic blood pressure (cigarette smoking interaction),4.173575966404652,0.041178708965076305,False
Osteoarthritis (self-reported),6.847619047619047,0.04141837366450343,False
Asthma and hay fever,6.419146825396825,0.0460171273724818,False
Asthma (adult onset),3.0782089552238805,0.047672158355764674,False
