,OR,p,FDR
Systemic seropositive rheumatic diseases (Systemic sclerosis or systemic lupus erythematosus or rheumatoid arthritis or idiopathic inflammatory myopathies),7.97112366603892,0.0003102156167507546,False
Systemic lupus erythematosus,2.1379298539908596,0.0024543536654691575,False
White blood cell count,1.567533794287914,0.005214435087690786,False
Hypothyroidism,2.4613431013431013,0.006118430299996964,False
Mean corpuscular hemoglobin concentration,2.5479429932577013,0.009454565631788002,False
Family history of Alzheimer's disease,3.5807909604519774,0.010173743577317344,False
Inflammatory bowel disease,1.965939349112426,0.010180763343925557,False
Glycated hemoglobin levels,3.1556069775720896,0.010383218573603081,False
Lymphocyte counts,2.0681603288797534,0.019809578312726395,False
Itch intensity from mosquito bite,2.6109669811320755,0.02451404269370591,False
Periodontitis (CDC/AAP),5.489628349178911,0.024988406394771966,False
Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test),3.9687304565353347,0.025223557584933977,False
Primary biliary cirrhosis,3.9687304565353347,0.025223557584933977,False
Sum eosinophil basophil counts,1.941003861003861,0.02949228005155407,False
HDL cholesterol levels x short total sleep time interaction (2df test),2.699712184202111,0.03159918522973059,False
"Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)",1.8768253968253967,0.03615530385166922,False
Mouth ulcers,2.5544794188861983,0.039004922302341996,False
Eosinophilic esophagitis,4.459269662921348,0.039544576720287376,False
Type 2 diabetes (adjusted for BMI),2.836108127461511,0.04062058879193958,False
Autoimmune traits,2.4240160873312266,0.04743002333983001,False
Waist circumference adjusted for body mass index,1.3545375747594695,0.04994212631524236,False
Fibrinogen levels,2.64640768588137,0.05090713830398344,False
Medication use (thyroid preparations),2.0091135210426825,0.057487012675681404,False
Platelet count,1.5460252346323575,0.05819868406726421,False
Systemic sclerosis,2.5333946568549033,0.0585370973852562,False
Atypical femoral fracture in phosphonate treatment,5.9383177570093455,0.0594449133562551,False
Cutaneous psoriasis,5.9383177570093455,0.0594449133562551,False
